"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points","opp_three_pt_Attempts","opp_three_pt_Made","opp_three_pt_Percentage","win_team","diff_tpa","diff_tpm","diff_tpp","Percent_of_Points","opp_Percent_of_Points","diff_pop"
"216","nyk",34699,31,12,38.7,104,40,16,40,0,-9,-4,-1.3,0.346153846153846,0.432432432432432,-0.0862785862785863
"217","nyk",34708,21,7,33.3,107,28,8,28.6,0,-7,-1,4.7,0.196261682242991,0.198347107438017,-0.00208542519502589
"218","nyk",34731,27,8,29.6,115,25,10,40,0,2,-2,-10.4,0.208695652173913,0.252100840336134,-0.0434051881622214
"219","nyk",34740,38,16,42.1,123,32,16,50,0,6,0,-7.9,0.390243902439024,0.366412213740458,0.0238316886985664
"220","nyk",34757,14,9,64.3,94,29,6,20.7,1,-15,3,43.6,0.287234042553192,0.2,0.0872340425531915
"221","nyk",34785,21,11,52.4,105,23,12,52.2,0,-2,-1,0.199999999999996,0.314285714285714,0.310344827586207,0.00394088669950737
"222","nyk",34793,26,8,30.8,104,38,15,39.5,0,-12,-7,-8.7,0.230769230769231,0.378151260504202,-0.147382029734971
"223","nyk",34808,21,6,28.6,110,31,7,22.6,1,-10,-1,6,0.163636363636364,0.192660550458716,-0.029024186822352
"224","nyk",34822,24,9,37.5,91,26,7,26.9,0,-2,2,10.6,0.296703296703297,0.228260869565217,0.0684424271380793
"225","nyk",34835,29,8,27.6,101,25,5,20,1,4,3,7.6,0.237623762376238,0.166666666666667,0.070957095709571
"226","nyk",34849,21,7,33.3,102,28,9,32.1,0,-7,-2,1.2,0.205882352941176,0.257142857142857,-0.0512605042016807
"227","nyk",34868,22,7,31.8,105,35,13,37.1,0,-13,-6,-5.3,0.2,0.348214285714286,-0.148214285714286
"228","nyk",34875,14,6,42.9,113,32,9,28.1,1,-18,-3,14.8,0.15929203539823,0.257142857142857,-0.097850821744627
"229","nyk",34892,20,7,35,93,26,8,30.8,0,-6,-1,4.2,0.225806451612903,0.230769230769231,-0.00496277915632756
"230","nyk",34915,30,13,43.3,92,27,9,33.3,0,3,4,10,0.423913043478261,0.241071428571429,0.182841614906832
"231","nyk",34926,23,8,34.8,112,38,19,50,0,-15,-11,-15.2,0.214285714285714,0.475,-0.260714285714286
"232","nyk",34941,28,9,32.1,87,29,8,27.6,1,-1,1,4.5,0.310344827586207,0.296296296296296,0.0140485312899106
"233","nyk",34956,16,3,18.8,110,31,10,32.3,0,-15,-7,-13.5,0.0818181818181818,0.247933884297521,-0.166115702479339
"234","nyk",34990,24,6,25,105,31,10,32.3,0,-7,-4,-7.3,0.171428571428571,0.263157894736842,-0.0917293233082707
"235","nyk",35006,21,9,42.9,101,28,7,25,0,-7,2,17.9,0.267326732673267,0.194444444444444,0.0728822882288229
"236","nyk",35011,22,5,22.7,95,21,11,52.4,0,1,-6,-29.7,0.157894736842105,0.3,-0.142105263157895
"237","nyk",35025,10,3,30,98,25,10,40,0,-15,-7,-10,0.0918367346938776,0.283018867924528,-0.191182133230651
"238","nyk",35038,21,7,33.3,109,23,9,39.1,1,-2,-2,-5.8,0.192660550458716,0.284210526315789,-0.0915499758570739
"239","nyk",35055,25,5,20,88,25,12,48,0,0,-7,-28,0.170454545454545,0.342857142857143,-0.172402597402597
"240","nyk",35073,16,6,37.5,98,33,8,24.2,1,-17,-2,13.3,0.183673469387755,0.25531914893617,-0.0716456795484151
"241","nyk",35082,25,7,28,94,37,12,32.4,0,-12,-5,-4.4,0.223404255319149,0.327272727272727,-0.103868471953578
"242","nyk",35100,23,6,26.1,100,27,6,22.2,1,-4,0,3.9,0.18,0.197802197802198,-0.0178021978021978
"243","nyk",35116,20,7,35,103,34,14,41.2,0,-14,-7,-6.2,0.203883495145631,0.39622641509434,-0.192342919948709
"244","nyk",35121,28,6,21.4,88,27,15,55.6,0,1,-9,-34.2,0.204545454545455,0.445544554455446,-0.240999099909991
"245","nyk",35136,28,9,32.1,97,31,10,32.3,0,-3,-1,-0.199999999999996,0.278350515463918,0.272727272727273,0.00562324273664483
"246","nyk",35160,22,9,40.9,114,23,7,30.4,1,-1,2,10.5,0.236842105263158,0.185840707964602,0.0510013972985561
"247","phi",33951,24,7,29.2,97,22,6,27.3,0,2,1,1.9,0.216494845360825,0.174757281553398,0.0417375638074267
"248","phi",33966,18,5,27.8,72,20,5,25,0,-2,0,2.8,0.208333333333333,0.144230769230769,0.0641025641025641
"249","phi",33986,20,9,45,101,25,6,24,0,-5,3,21,0.267326732673267,0.174757281553398,0.0925694511198693
"250","phi",33996,38,12,31.6,93,34,13,38.2,0,4,-1,-6.6,0.387096774193548,0.357798165137615,0.0292986090559337
"251","phi",34020,38,14,36.8,101,38,14,36.8,0,0,0,0,0.415841584158416,0.411764705882353,0.0040768782760629
"252","phi",34033,21,7,33.3,84,19,11,57.9,0,2,-4,-24.6,0.25,0.302752293577982,-0.0527522935779817
"253","phi",34050,36,14,38.9,115,19,9,47.4,0,17,5,-8.5,0.365217391304348,0.221311475409836,0.143905915894512
"254","phi",34061,32,11,34.4,109,19,5,26.3,1,13,6,8.1,0.302752293577982,0.142857142857143,0.159895150720839
"255","phi",34072,29,11,37.9,96,32,13,40.6,0,-3,-2,-2.7,0.34375,0.333333333333333,0.0104166666666667
"256","phi",34089,22,5,22.7,88,40,17,42.5,0,-18,-12,-19.8,0.170454545454545,0.443478260869565,-0.27302371541502
"257","phi",34098,28,10,35.7,109,23,8,34.8,1,5,2,0.900000000000006,0.275229357798165,0.235294117647059,0.0399352401511063
"258","phi",34112,32,9,28.1,86,25,6,24,0,7,3,4.1,0.313953488372093,0.163636363636364,0.150317124735729
"259","phi",34129,35,17,48.6,120,21,6,28.6,1,14,11,20,0.425,0.171428571428571,0.253571428571429
"260","phi",34139,26,11,42.3,101,31,7,22.6,1,-5,4,19.7,0.326732673267327,0.223404255319149,0.103328417948178
"261","phi",34152,36,12,33.3,99,29,10,34.5,0,7,2,-1.2,0.363636363636364,0.288461538461538,0.0751748251748252
"262","phi",34169,22,9,40.9,89,21,6,28.6,0,1,3,12.3,0.303370786516854,0.171428571428571,0.131942215088283
"263","phi",34185,34,15,44.1,108,40,12,30,0,-6,3,14.1,0.416666666666667,0.321428571428571,0.0952380952380952
"264","phi",34194,34,14,41.2,95,19,13,68.4,0,15,1,-27.2,0.442105263157895,0.319672131147541,0.122433132010354
"265","phi",34222,32,9,28.1,88,26,13,50,0,6,-4,-21.9,0.306818181818182,0.371428571428571,-0.0646103896103896
"266","phi",34234,33,15,45.4,106,26,8,30.8,0,7,7,14.6,0.424528301886792,0.224299065420561,0.200229236466232
"267","phi",34244,31,11,35.5,98,27,10,37,0,4,1,-1.5,0.336734693877551,0.283018867924528,0.0537158259530227
"268","phi",34258,41,14,34.2,91,17,2,11.8,0,24,12,22.4,0.461538461538462,0.0625,0.399038461538462
"269","phi",34274,40,12,30,99,25,7,28,1,15,5,2,0.363636363636364,0.238636363636364,0.125
"270","phi",34296,17,7,41.2,97,19,5,26.3,1,-2,2,14.9,0.216494845360825,0.189873417721519,0.0266214276393058
"271","phi",34314,29,9,31,114,29,10,34.5,0,0,-1,-3.5,0.236842105263158,0.24390243902439,-0.00706033376123236
"272","phi",34336,31,6,19.4,89,30,9,30,0,1,-3,-10.6,0.202247191011236,0.27,-0.0677528089887641
"273","phi",34348,28,12,42.9,108,34,12,35.3,1,-6,0,7.6,0.333333333333333,0.336448598130841,-0.00311526479750779
"274","phi",34358,33,11,33.3,93,17,10,58.8,0,16,1,-25.5,0.354838709677419,0.277777777777778,0.0770609318996416
"275","phi",34393,31,13,41.9,116,26,12,46.2,0,5,1,-4.3,0.336206896551724,0.292682926829268,0.0435239697224559
"276","phi",34411,25,9,36,100,25,7,28,0,0,2,8,0.27,0.205882352941176,0.0641176470588236
"277","phi",34429,24,6,25,83,26,15,57.7,0,-2,-9,-32.7,0.216867469879518,0.45,-0.233132530120482
"278","phi",34440,33,16,48.5,124,27,11,40.7,1,6,5,7.8,0.387096774193548,0.270491803278689,0.11660497091486
"279","phi",34461,32,7,21.9,93,24,7,29.2,1,8,0,-7.3,0.225806451612903,0.230769230769231,-0.00496277915632756
"280","phi",34486,28,9,32.1,106,40,19,47.5,0,-12,-10,-15.4,0.254716981132075,0.518181818181818,-0.263464837049743
"281","phi",34500,27,8,29.6,105,27,10,37,1,0,-2,-7.4,0.228571428571429,0.315789473684211,-0.0872180451127819
"282","phi",34520,28,7,25,98,22,4,18.2,1,6,3,6.8,0.214285714285714,0.123711340206186,0.0905743740795287
"283","phi",34532,38,14,36.8,102,23,6,26.1,1,15,8,10.7,0.411764705882353,0.193548387096774,0.218216318785579
"284","phi",34544,31,10,32.3,93,17,8,47.1,0,14,2,-14.8,0.32258064516129,0.220183486238532,0.102397158922758
"285","phi",34555,37,14,37.8,113,14,5,35.7,1,23,9,2.09999999999999,0.371681415929204,0.144230769230769,0.227450646698434
"286","phi",34567,24,8,33.3,94,24,6,25,1,0,2,8.3,0.25531914893617,0.202247191011236,0.0530719579249342
"287","phi",34581,29,12,41.4,93,19,6,31.6,1,10,6,9.8,0.387096774193548,0.195652173913043,0.191444600280505
"288","phi",34593,29,12,41.4,93,20,7,35,0,9,5,6.4,0.387096774193548,0.190909090909091,0.196187683284457
"289","phi",34615,29,10,34.5,121,34,18,52.9,1,-5,-8,-18.4,0.247933884297521,0.490909090909091,-0.24297520661157
"290","phi",34624,26,12,46.2,114,28,7,25,1,-2,5,21.2,0.315789473684211,0.192660550458716,0.123128923225495
"291","phi",34634,25,10,40,118,31,12,38.7,0,-6,-2,1.3,0.254237288135593,0.292682926829268,-0.0384456386936751
"292","phi",34656,28,10,35.7,108,14,8,57.1,0,14,2,-21.4,0.277777777777778,0.198347107438017,0.0794306703397613
"293","phi",34676,22,6,27.3,95,26,10,38.5,0,-4,-4,-11.2,0.189473684210526,0.265486725663717,-0.0760130414531905
"294","phi",34684,25,9,36,86,21,6,28.6,0,4,3,7.4,0.313953488372093,0.176470588235294,0.137482900136799
"295","phi",34698,23,6,26.1,102,22,12,54.6,0,1,-6,-28.5,0.176470588235294,0.288,-0.111529411764706
"296","phi",34713,28,5,17.9,96,22,5,22.7,0,6,0,-4.8,0.15625,0.132743362831858,0.0235066371681416
"297","phi",34722,34,13,38.2,103,22,11,50,0,12,2,-11.8,0.378640776699029,0.297297297297297,0.0813434794017318
"298","phi",34735,28,11,39.3,112,21,10,47.6,1,7,1,-8.3,0.294642857142857,0.27027027027027,0.0243725868725869
"299","phi",34750,25,9,36,117,23,7,30.4,1,2,2,5.6,0.230769230769231,0.192660550458716,0.0381086803105152
"300","phi",34761,33,12,36.4,105,31,11,35.5,1,2,1,0.899999999999999,0.342857142857143,0.333333333333333,0.00952380952380955
"301","phi",34776,31,8,25.8,108,28,13,46.4,0,3,-5,-20.6,0.222222222222222,0.336206896551724,-0.113984674329502
"302","phi",34796,29,10,34.5,120,24,5,20.8,1,5,5,13.7,0.25,0.133928571428571,0.116071428571429
"303","phi",34808,31,7,22.6,109,21,6,28.6,0,10,1,-6,0.192660550458716,0.163636363636364,0.029024186822352
"304","phi",34823,34,10,29.4,108,29,6,20.7,0,5,4,8.7,0.277777777777778,0.151260504201681,0.126517273576097
"305","phi",34838,17,6,35.3,98,30,13,43.3,0,-13,-7,-8,0.183673469387755,0.312,-0.128326530612245
"306","phi",34849,28,9,32.1,105,21,7,33.3,1,7,2,-1.2,0.257142857142857,0.205882352941176,0.0512605042016807
"307","phi",34859,34,14,41.2,106,23,10,43.5,0,11,4,-2.3,0.39622641509434,0.220588235294118,0.175638179800222
"308","phi",34874,30,8,26.7,98,33,14,42.4,0,-3,-6,-15.7,0.244897959183673,0.375,-0.130102040816327
"309","phi",34904,29,11,37.9,108,21,6,28.6,0,8,5,9.3,0.305555555555556,0.157894736842105,0.14766081871345
"310","phi",34914,30,10,33.3,100,25,8,32,0,5,2,1.3,0.3,0.214285714285714,0.0857142857142857
"311","phi",34930,24,10,41.7,118,20,4,20,1,4,6,21.7,0.254237288135593,0.103448275862069,0.150789012273524
"312","phi",34943,27,8,29.6,104,32,14,43.8,0,-5,-6,-14.2,0.230769230769231,0.39622641509434,-0.165457184325109
"313","phi",34960,29,12,41.4,116,23,5,21.7,1,6,7,19.7,0.310344827586207,0.202702702702703,0.107642124883504
"314","phi",34977,33,12,36.4,105,29,6,20.7,1,4,6,15.7,0.342857142857143,0.181818181818182,0.161038961038961
"315","phi",34985,34,9,26.5,109,23,4,17.4,0,11,5,9.1,0.247706422018349,0.107142857142857,0.140563564875491
"316","phi",35002,25,8,32,97,16,4,25,0,9,4,7,0.247422680412371,0.0983606557377049,0.149062024674666
"317","phi",35017,25,8,32,117,24,10,41.7,1,1,-2,-9.7,0.205128205128205,0.280373831775701,-0.0752456266474958
"318","phi",35032,41,14,34.2,94,17,7,41.2,0,24,7,-7,0.446808510638298,0.196261682242991,0.250546828395307
"319","phi",35045,33,10,30.3,106,32,9,28.1,1,1,1,2.2,0.283018867924528,0.267326732673267,0.015692135251261
"320","phi",35051,39,11,28.2,92,18,9,50,0,21,2,-21.8,0.358695652173913,0.272727272727273,0.0859683794466403
"321","phi",35068,33,11,33.3,105,29,13,44.8,0,4,-2,-11.5,0.314285714285714,0.319672131147541,-0.00538641686182673
"322","phi",35088,36,11,30.6,105,19,6,31.6,0,17,5,-1,0.314285714285714,0.15929203539823,0.154993678887484
"323","phi",35094,38,12,31.6,118,31,16,51.6,0,7,-4,-20,0.305084745762712,0.340425531914894,-0.0353407861521817
"324","phi",35113,33,7,21.2,90,25,8,32,0,8,-1,-10.8,0.233333333333333,0.235294117647059,-0.00196078431372548
"325","phi",35131,31,8,25.8,82,27,6,22.2,0,4,2,3.6,0.292682926829268,0.2,0.0926829268292683
"326","phi",35143,33,13,39.4,111,16,5,31.2,0,17,8,8.2,0.351351351351351,0.125,0.226351351351351
"327","phi",35160,23,7,30.4,113,22,9,40.9,0,1,-2,-10.5,0.185840707964602,0.236842105263158,-0.0510013972985561
"328","phi",40227,31,11,35.5,122,29,13,44.8,1,2,-2,-9.3,0.270491803278689,0.327731092436975,-0.0572392891582862
"329","tor",33947,18,3,16.7,109,22,4,18.2,1,-4,-1,-1.5,0.0825688073394495,0.131868131868132,-0.0492993245286823
"330","tor",33958,16,4,25,91,32,12,37.5,0,-16,-8,-12.5,0.131868131868132,0.382978723404255,-0.251110591536123
"331","tor",33982,16,4,25,105,22,9,40.9,1,-6,-5,-15.9,0.114285714285714,0.264705882352941,-0.150420168067227
"332","tor",33995,25,10,40,113,10,3,30,1,15,7,10,0.265486725663717,0.087378640776699,0.178108084887018
"333","tor",34011,25,6,24,96,28,9,32.1,1,-3,-3,-8.1,0.1875,0.310344827586207,-0.122844827586207
"334","tor",34029,30,7,23.3,91,16,5,31.2,0,14,2,-7.9,0.230769230769231,0.15625,0.0745192307692308
"335","tor",34052,26,11,42.3,112,34,12,35.3,1,-8,-1,7,0.294642857142857,0.352941176470588,-0.0582983193277311
"336","tor",34063,22,6,27.3,113,41,17,41.5,1,-19,-11,-14.2,0.15929203539823,0.459459459459459,-0.300167424061229
"337","tor",34071,22,7,31.8,118,23,7,30.4,1,-1,0,1.4,0.177966101694915,0.196261682242991,-0.0182955805480754
"338","tor",34093,29,13,44.8,117,33,13,39.4,0,-4,0,5.4,0.333333333333333,0.322314049586777,0.0110192837465565
"339","tor",34105,25,10,40,121,36,13,36.1,0,-11,-3,3.9,0.247933884297521,0.307086614173228,-0.0591527298757077
"340","tor",34121,23,8,34.8,113,25,4,16,1,-2,4,18.8,0.212389380530973,0.108108108108108,0.104281272422865
"341","tor",34136,24,9,37.5,99,27,11,40.7,0,-3,-2,-3.2,0.272727272727273,0.323529411764706,-0.0508021390374332
"342","tor",34147,19,8,42.1,115,25,10,40,0,-6,-2,2.1,0.208695652173913,0.24390243902439,-0.0352067868504772
"343","tor",34159,23,12,52.2,115,42,14,33.3,1,-19,-2,18.9,0.31304347826087,0.411764705882353,-0.0987212276214833
"344","tor",34172,32,14,43.8,105,29,12,41.4,1,3,2,2.4,0.4,0.363636363636364,0.0363636363636364
"345","tor",34194,19,13,68.4,122,34,14,41.2,1,-15,-1,27.2,0.319672131147541,0.442105263157895,-0.122433132010354
"346","tor",34208,32,16,50,120,27,11,40.7,1,5,5,9.3,0.4,0.314285714285714,0.0857142857142857
"347","tor",34224,29,12,41.4,113,26,6,23.1,1,3,6,18.3,0.31858407079646,0.225,0.0935840707964602
"348","tor",34233,24,13,54.2,128,28,7,25,1,-4,6,29.2,0.3046875,0.25,0.0546875
"349","tor",34245,32,13,40.6,112,32,14,43.8,0,0,-1,-3.2,0.348214285714286,0.362068965517241,-0.0138546798029557
"350","tor",34271,27,12,44.4,124,28,9,32.1,1,-1,3,12.3,0.290322580645161,0.245454545454545,0.0448680351906159
"351","tor",34279,20,9,45,101,42,17,40.5,1,-22,-8,4.5,0.267326732673267,0.542553191489362,-0.275226458816094
"352","tor",34302,25,14,56,122,24,4,16.7,1,1,10,39.3,0.344262295081967,0.12,0.224262295081967
"353","tor",34314,29,10,34.5,123,29,9,31,1,0,1,3.5,0.24390243902439,0.236842105263158,0.00706033376123236
"354","tor",34332,21,10,47.6,121,25,11,44,0,-4,-1,3.6,0.247933884297521,0.264,-0.0160661157024793
"355","tor",34349,27,7,25.9,109,21,3,14.3,1,6,4,11.6,0.192660550458716,0.113924050632911,0.0787364998258042
"356","tor",34360,18,8,44.4,116,35,10,28.6,1,-17,-2,15.8,0.206896551724138,0.288461538461538,-0.0815649867374005
"357","tor",34392,21,8,38.1,104,27,10,37,1,-6,-2,1.1,0.230769230769231,0.306122448979592,-0.0753532182103611
"358","tor",34409,34,12,35.3,95,23,8,34.8,1,11,4,0.5,0.378947368421053,0.263736263736264,0.115211104684789
"359","tor",34425,35,13,37.1,111,23,14,60.9,0,12,-1,-23.8,0.351351351351351,0.347107438016529,0.00424391333482244
"360","tor",34430,27,7,25.9,91,21,9,42.9,0,6,-2,-17,0.230769230769231,0.272727272727273,-0.0419580419580419
"361","tor",34452,17,10,58.8,123,32,15,46.9,1,-15,-5,11.9,0.24390243902439,0.394736842105263,-0.150834403080873
"362","tor",34465,18,4,22.2,82,24,13,54.2,0,-6,-9,-32,0.146341463414634,0.354545454545455,-0.20820399113082
"363","tor",34477,21,8,38.1,101,20,7,35,1,1,1,3.1,0.237623762376238,0.225806451612903,0.0118173107633344
"364","tor",34494,31,8,25.8,118,28,11,39.3,0,3,-3,-13.5,0.203389830508475,0.268292682926829,-0.0649028524183547
"365","tor",34503,25,11,44,122,38,11,29,0,-13,0,15,0.270491803278689,0.255813953488372,0.0146778497903164
"366","tor",34512,22,10,45.4,114,27,9,33.3,1,-5,1,12.1,0.263157894736842,0.254716981132075,0.00844091360476662
"367","tor",34533,28,11,39.3,132,36,17,47.2,1,-8,-6,-7.90000000000001,0.25,0.451327433628319,-0.201327433628319
"368","tor",34546,22,8,36.4,116,29,12,41.4,1,-7,-4,-5,0.206896551724138,0.356435643564356,-0.149539091840218
"369","tor",34562,19,10,52.6,119,26,7,26.9,1,-7,3,25.7,0.252100840336134,0.192660550458716,0.0594402898774188
"370","tor",34567,24,6,25,89,24,8,33.3,0,0,-2,-8.3,0.202247191011236,0.25531914893617,-0.0530719579249342
"371","tor",34582,30,7,23.3,78,25,12,48,0,5,-5,-24.7,0.269230769230769,0.31858407079646,-0.049353301565691
"372","tor",34603,27,7,25.9,103,22,9,40.9,0,5,-2,-15,0.203883495145631,0.234782608695652,-0.0308991135500211
"373","tor",34614,25,6,24,106,24,7,29.2,0,1,-1,-5.2,0.169811320754717,0.194444444444444,-0.0246331236897275
"374","tor",34625,34,10,29.4,99,22,10,45.4,0,12,0,-16,0.303030303030303,0.297029702970297,0.00600060006000602
"375","tor",34638,25,10,40,102,23,7,30.4,1,2,3,9.6,0.294117647058824,0.244186046511628,0.0499316005471956
"376","tor",34655,28,12,42.9,113,23,10,43.5,0,5,2,-0.600000000000001,0.31858407079646,0.263157894736842,0.0554261760596181
"377","tor",34665,31,10,32.3,108,30,12,40,1,1,-2,-7.7,0.277777777777778,0.339622641509434,-0.0618448637316562
"378","tor",34672,31,8,25.8,104,36,12,33.3,0,-5,-4,-7.5,0.230769230769231,0.330275229357798,-0.0995059985885674
"379","tor",34686,28,10,35.7,94,14,5,35.7,0,14,5,0,0.319148936170213,0.147058823529412,0.172090112640801
"380","tor",34705,19,5,26.3,103,34,13,38.2,1,-15,-8,-11.9,0.145631067961165,0.410526315789474,-0.264895247828309
"381","tor",34711,24,10,41.7,118,35,13,37.1,1,-11,-3,4.6,0.254237288135593,0.357798165137615,-0.103560877002021
"382","tor",34730,28,11,39.3,109,19,7,36.8,0,9,4,2.5,0.302752293577982,0.1875,0.115252293577982
"383","tor",34758,16,8,50,101,31,8,25.8,0,-15,0,24.2,0.237623762376238,0.235294117647059,0.00232964472917879
"384","tor",34771,20,5,25,94,17,7,41.2,0,3,-2,-16.2,0.159574468085106,0.2,-0.0404255319148936
"385","tor",34777,32,12,37.5,90,38,13,34.2,1,-6,-1,3.3,0.4,0.458823529411765,-0.0588235294117647
"386","tor",34798,15,5,33.3,107,38,12,31.6,1,-23,-7,1.7,0.14018691588785,0.371134020618557,-0.230947104730706
"387","tor",34818,20,7,35,112,21,9,42.9,1,-1,-2,-7.9,0.1875,0.254716981132075,-0.0672169811320755
"388","tor",34822,26,7,26.9,92,24,9,37.5,1,2,-2,-10.6,0.228260869565217,0.296703296703297,-0.0684424271380793
"389","tor",34836,20,7,35,96,25,9,36,0,-5,-2,-1,0.21875,0.257142857142857,-0.0383928571428571
"390","tor",34850,25,11,44,114,30,10,33.3,1,-5,1,10.7,0.289473684210526,0.283018867924528,0.00645481628599803
"391","tor",34860,21,7,33.3,94,27,6,22.2,0,-6,1,11.1,0.223404255319149,0.178217821782178,0.0451864335369707
"392","tor",34893,21,8,38.1,94,29,9,31,1,-8,-1,7.1,0.25531914893617,0.310344827586207,-0.0550256786500367
"393","tor",34909,25,4,16,99,22,8,36.4,0,3,-4,-20.4,0.121212121212121,0.228571428571429,-0.107359307359307
"394","tor",34919,15,2,13.3,89,28,11,39.3,0,-13,-9,-26,0.0674157303370786,0.317307692307692,-0.249891961970614
"395","tor",34932,25,9,36,100,25,7,28,1,0,2,8,0.27,0.269230769230769,0.0007692307692308
"396","tor",34955,20,5,25,102,25,14,56,0,-5,-9,-31,0.147058823529412,0.341463414634146,-0.194404591104735
"397","tor",34963,27,9,33.3,87,20,3,15,1,7,6,18.3,0.310344827586207,0.12,0.190344827586207
"398","tor",34980,27,12,44.4,116,23,6,26.1,1,4,6,18.3,0.310344827586207,0.197802197802198,0.112542629784009
"399","tor",34991,23,8,34.8,122,37,14,37.8,1,-14,-6,-3,0.19672131147541,0.35,-0.15327868852459
"400","tor",35008,23,6,26.1,101,23,6,26.1,1,0,0,0,0.178217821782178,0.214285714285714,-0.0360678925035361
"401","tor",35024,21,9,42.9,94,28,7,25,1,-7,2,17.9,0.287234042553192,0.244186046511628,0.0430479960415636
"402","tor",35037,15,10,66.7,131,20,4,20,1,-5,6,46.7,0.229007633587786,0.107142857142857,0.121864776444929
"403","tor",35054,31,11,35.5,106,32,16,50,0,-1,-5,-14.5,0.311320754716981,0.436363636363636,-0.125042881646655
"404","tor",35066,27,14,51.8,111,26,11,42.3,1,1,3,9.5,0.378378378378378,0.33,0.0483783783783784
"405","tor",35088,19,6,31.6,113,36,11,30.6,1,-17,-5,1,0.15929203539823,0.314285714285714,-0.154993678887484
"406","tor",35097,23,5,21.7,90,25,12,48,0,-2,-7,-26.3,0.166666666666667,0.333333333333333,-0.166666666666667
"407","tor",35106,30,10,33.3,105,21,7,33.3,1,9,3,0,0.285714285714286,0.205882352941176,0.0798319327731092
"408","tor",35120,20,9,45,96,23,8,34.8,1,-3,1,10.2,0.28125,0.25531914893617,0.0259308510638298
"409","tor",35136,31,10,32.3,110,28,9,32.1,1,3,1,0.199999999999996,0.272727272727273,0.278350515463918,-0.00562324273664483
"410","tor",35158,26,8,30.8,98,37,10,27,1,-11,-2,3.8,0.244897959183673,0.36144578313253,-0.116547823948857
"411","gsw",33943,33,7,21.2,100,24,12,50,0,9,-5,-28.8,0.21,0.27906976744186,-0.0690697674418605
"412","gsw",33965,28,9,32.1,122,22,5,22.7,1,6,4,9.4,0.221311475409836,0.131578947368421,0.089732528041415
"413","gsw",33976,29,8,27.6,106,23,8,34.8,1,6,0,-7.2,0.226415094339623,0.24,-0.0135849056603773
"414","gsw",33994,26,10,38.5,127,39,14,35.9,1,-13,-4,2.6,0.236220472440945,0.403846153846154,-0.167625681405209
"415","gsw",34009,30,14,46.7,122,27,10,37,1,3,4,9.7,0.344262295081967,0.3125,0.0317622950819672
"416","gsw",34018,32,5,15.6,97,30,8,26.7,0,2,-3,-11.1,0.154639175257732,0.205128205128205,-0.0504890298704732
